SND_AC97_POWER_SAVE;Say Y here to enable the aggressive power-saving support of AC97 codecs.  In this mode, the power-mode is dynamically controlled at each open/close.  The mode is activated by passing 'power_save=X' to the snd-ac97-codec driver module, where 'X' is the time-out value, a nonnegative integer that specifies how many seconds of idle time the driver must count before it may put the AC97 into power-save mode.  a value of 0 (zero) disables the use of this power-save mode.  After the snd-ac97-codec driver module has been loaded, the 'power_save' parameter can be set via sysfs as follows:    echo 10 > /sys/module/snd_ac97_codec/parameters/power_save  In this case, the time-out is set to 10 seconds. setting the time-out to 1 second (the minimum activation value) isn't recommended because many applications try to reopen the device frequently.  A value of 10 seconds would be a good choice for normal operations.  See Documentation/sound/alsa/powersave.txt for more details.
BLK_DEV_RAM;Saying Y here will allow you to use a portion of your RAM memory as a block device, so that you can make file systems on it, read and write to it and do all the other things that you can do with normal block devices (such as hard drives). It is usually used to load and store a copy of a minimal root file system off of a floppy into RAM during the initial install of Linux.  Note that the kernel command line option ramdisk=XX is now obsolete. For details, read <file:Documentation/blockdev/ramdisk.txt>.  To compile this driver as a module, choose M here: the module will be called brd. An alias rd has been defined for historical reasons.  Most normal users won't need the RAM disk functionality, and can thus say N here.
ADF4350;Say yes here to build support for Analog Devices  ADF4350/ADF4351 Wideband Synthesizers. The driver provides direct access via sysfs.  To compile this driver as a module, choose M here: the module will be called adf4350.
AFS_DEBUG;Say Y here to make runtime controllable debugging messages appear.  See <file:Documentation/filesystems/afs.txt> for more information.  If unsure, say N.
SPI;The Serial Peripheral Interface is a low level synchronous protocol.  Chips that support SPI can have data transfer rates up to several tens of Mbit/sec.  Chips are addressed with a controller and a chipselect.  Most SPI slaves don't support dynamic device discovery. some are even write-only or read-only.  SPI is widely used by microcontrollers to talk with sensors, eeprom and flash memory, codecs and various other controller chips, analog to digital (and d-to-a) converters, and more. MMC and SD cards can be accessed using SPI protocol. and for DataFlash cards used in MMC sockets, SPI must always be used.  SPI is one of a family of similar protocols using a four wire interface (select, clock, data in, data out) including Microwire (half duplex), SSP, SSI, and PSP.  This driver framework should work with most such devices and controllers.
SND_CTXFI;If you want to use soundcards based on Creative Sound Blastr X-Fi boards with 20k1 or 20k2 chips, say Y here.  To compile this driver as a module, choose M here: the module will be called snd-ctxfi.
SCSI_VIRTIO;This is the virtual HBA driver for virtio.  If the kernel will be used in a virtual machine, say Y or M.
VIDEO_OV2680;This is a Video4Linux2 sensor-level driver for the Omnivision OV2680 raw camera.  ov2680 is a 2M raw sensor.  It currently only works with the atomisp driver.
GPIO_DA9052;Say yes here to enable the GPIO driver for the DA9052 chip.
INFINIBAND_ISER;Support for the iSCSI Extensions for RDMA (iSER) Protocol over InfiniBand. This allows you to access storage devices that speak iSCSI over iSER over InfiniBand.  The iSER protocol is defined by IETF. See <http://www.ietf.org/rfc/rfc5046.txt> and <http://members.infinibandta.org/kwspub/spec/Annex_iSER.PDF>
REGULATOR_88PM8607;This driver supports 88PM8607 voltage regulator chips.
HAVE_IRQ_EXIT_ON_IRQ_STACK;Architecture doesn't only execute the irq handler on the irq stack but also irq_exit(). This way we can process softirqs on this irq stack instead of switching to a new one when we call __do_softirq() in the end of an hardirq. This spares a stack switch and improves cache usage on softirq processing.
X86_SPEEDSTEP_CENTRINO_TABLE;Use built-in tables for Banias CPUs if ACPI encoding is not available.  If in doubt, say N.
RFKILL;Say Y here if you want to have control over RF switches found on many WiFi and Bluetooth cards.  To compile this driver as a module, choose M here: the module will be called rfkill.
GPIO_DA9055;Say yes here to enable the GPIO driver for the DA9055 chip.  The Dialog DA9055 PMIC chip has 3 GPIO pins that can be be controller by this driver.  If driver is built as a module it will be called gpio-da9055.
ARM_AM79C961A;If you wish to compile a kernel for the EBSA-110, then you should always answer Y to this.
QNX6FS_FS;This is the file system used by the real-time operating systems QNX 6 (also called QNX RTP). Further information is available at <http://www.qnx.com/>. Say Y if you intend to mount QNX hard disks or floppies formatted with a mkqnx6fs. However, keep in mind that this currently is a readonly driver!  To compile this file system support as a module, choose M here: the module will be called qnx6.  If you don't know whether you need it, then you don't need it: answer N.
REGULATOR_TPS65086;This driver provides support for the voltage regulators on TI TPS65086 PMICs.
POWER_RESET_GEMINI_POWEROFF;This driver supports turning off the Cortina Gemini SoC. Select this if you're building a kernel with Gemini SoC support.
MOUSE_PS2_LOGIPS2PP;Say Y here if you have a Logitech PS/2++ mouse connected to your system.  If unsure, say Y.
SCSI_SIM710;This driver is for NCR53c710 based SCSI host adapters.  It currently supports Compaq EISA cards and NCR MCA cards
USB_MON;If you select this option, a component which captures the USB traffic between peripheral-specific drivers and HC drivers will be built. For more information, see <file:Documentation/usb/usbmon.txt>.  If unsure, say Y, if allowed, otherwise M.
FAT_DEFAULT_CODEPAGE;This option should be set to the codepage of your FAT filesystems. It can be overridden with the codepage mount option. See <file:Documentation/filesystems/vfat.txt> for more information.
SND_WAVEFRONT;Say Y here to include support for Turtle Beach Maui, Tropez and Tropez+ soundcards based on the Wavefront chip.  To compile this driver as a module, choose M here: the module will be called snd-wavefront.
HOSTAP;Shared driver code for IEEE 802.11b wireless cards based on Intersil Prism2/2.5/3 chipset. This driver supports so called Host AP mode that allows the card to act as an IEEE 802.11 access point.  See <http://hostap.epitest.fi/> for more information about the Host AP driver configuration and tools. This site includes information and tools (hostapd and wpa_supplicant) for WPA/WPA2 support.  This option includes the base Host AP driver code that is shared by different hardware models. You will also need to enable support for PLX/PCI/CS version of the driver to actually use the driver.  The driver can be compiled as a module and it will be called hostap.
RESET_LPC18XX;This enables the reset controller driver for NXP LPC18xx/43xx SoCs.
FB_AU1100;This is the framebuffer driver for the AMD Au1100 SOC.  It can drive various panels and CRTs by passing in kernel cmd line option au1100fb:panel=<name>.
ACPI_HED;This driver supports the Hardware Error Device (PNP0C33), which is used to report some hardware errors notified via SCI, mainly the corrected errors.
MTK_THERMAL;Enable this option if you want to have support for thermal management controller present in Mediatek SoCs
DA9150_GPADC;Say yes here to build support for Dialog DA9150 GPADC.  This driver can also be built as a module. If chosen, the module name will be da9150-gpadc.  To compile this driver as a module, choose M here: the module will be called berlin2-adc.
LOGIWHEELS_FF;Say Y here if you want to enable force feedback and range setting(*) support for following Logitech wheels: - Logitech G25 (*) - Logitech G27 (*) - Logitech G29 (*) - Logitech Driving Force - Logitech Driving Force Pro (*) - Logitech Driving Force GT (*) - Logitech Driving Force EX/RX - Logitech Driving Force Wireless - Logitech Speed Force Wireless - Logitech MOMO Force - Logitech MOMO Racing Force - Logitech Formula Force GP - Logitech Formula Force EX/RX - Logitech Wingman Formula Force GP
COMEDI_ISA_DRIVERS;Enable comedi ISA and PC/104 drivers to be built  Note that the answer to this question won't directly affect the kernel: saying N will just cause the configurator to skip all the questions about ISA and PC/104 comedi drivers.
MOUSE_AMIGA;Say Y here if you have an Amiga and want its native mouse supported by the kernel.  To compile this driver as a module, choose M here: the module will be called amimouse.
MTD_PISMO;This driver allows for discovery of PISMO modules - see <http://www.pismoworld.org/>.  These are small modules containing up to five memory devices (eg, SRAM, flash, DOC) described by an I2C EEPROM.  This driver does not create any MTD maps itself. instead it creates MTD physmap and MTD SRAM platform devices.  If you enable this option, you should consider enabling MTD_PHYSMAP and/or MTD_PLATRAM according to the devices on your module.  When built as a module, it will be called pismo.ko
USB_OHCI_HCD_DAVINCI;Enables support for the DaVinci DA8xx integrated OHCI controller. This driver cannot currently be a loadable module because it lacks a proper PHY abstraction.
SLUB_CPU_PARTIAL;Per cpu partial caches accellerate objects allocation and freeing that is local to a processor at the price of more indeterminism in the latency of the free. On overflow these caches will be cleared which requires the taking of locks that may cause latency spikes. Typically one would choose no for a realtime system.
NET_SCH_SFB;Say Y here if you want to use the Stochastic Fair Blue (SFB) packet scheduling algorithm.  See the top of <file:net/sched/sch_sfb.c> for more details.  To compile this code as a module, choose M here: the module will be called sch_sfb.
ROCKCHIP_IOMMU;Support for IOMMUs found on Rockchip rk32xx SOCs. These IOMMUs allow virtualization of the address space used by most cores within the multimedia subsystem. Say Y here if you are using a Rockchip SoC that includes an IOMMU device.
NETFILTER_XT_TARGET_LOG;This option adds a `LOG' target, which allows you to create rules in any iptables table which records the packet header to the syslog.  To compile it as a module, choose M here.  If unsure, say N.
NF_CONNTRACK_PPTP;This module adds support for PPTP (Point to Point Tunnelling Protocol, RFC2637) connection tracking and NAT.  If you are running PPTP sessions over a stateful firewall or NAT box, you may want to enable this feature.  Please note that not all PPTP modes of operation are supported yet. Specifically these limitations exist:   - Blindly assumes that control connections are always established     in PNS->PAC direction. This is a violation of RFC2637.   - Only supports a single call within each session  To compile it as a module, choose M here.  If unsure, say N.
PCH_DMA;Enable support for Intel EG20T PCH DMA engine.  This driver also can be used for LAPIS Semiconductor IOH(Input/ Output Hub), ML7213, ML7223 and ML7831. ML7213 IOH is for IVI(In-Vehicle Infotainment) use, ML7223 IOH is for MP(Media Phone) use and ML7831 IOH is for general purpose use. ML7213/ML7223/ML7831 is companion chip for Intel Atom E6xx series. ML7213/ML7223/ML7831 is completely compatible for Intel EG20T PCH.
DVB_MT312;A DVB-S tuner module. Say Y when you want to support this frontend.
RT2800USB_RT3573;This enables support for RT3573 chipset based wireless USB devices in the rt2800usb driver.
SND_INDIGODJ;Say 'Y' or 'M' to include support for Echoaudio Indigo DJ.  To compile this driver as a module, choose M here: the module will be called snd-indigodj
PCI_DRA7XX_EP;Enables support for the PCIe controller in the DRA7xx SoC to work in endpoint mode.
XILINX_DMA;Enable support for Xilinx AXI VDMA Soft IP.  AXI VDMA engine provides high-bandwidth direct memory access between memory and AXI4-Stream video type target peripherals including peripherals which support AXI4- Stream Video Protocol.  It has two stream interfaces/ channels, Memory Mapped to Stream (MM2S) and Stream to Memory Mapped (S2MM) for the data transfers. AXI CDMA engine provides high-bandwidth direct memory access between a memory-mapped source address and a memory-mapped destination address. AXI DMA engine provides high-bandwidth one dimensional direct memory access between memory and AXI4-Stream target peripherals.
AXP20X_POWER;This driver provides support for the power supply features of AXP20x PMIC.
UIO_AEC;UIO driver for the Adrienne Electronics Corporation PCI time code device.  This device differs from other UIO devices since it uses I/O ports instead of memory mapped I/O. In order to make it possible for UIO to work with this device a utility, uioport, can be used to read and write the ports:    git clone git://ifup.org/philips/uioport.git  If you compile this as a module, it will be called uio_aec.
ASYNC_RAID6_TEST;This is a one-shot self test that permutes through the recovery of all the possible two disk failure scenarios for a N-disk array.  Recovery is performed with the asynchronous raid6 recovery routines, and will optionally use an offload engine if one is available.  If unsure, say N.
SND_ES1688;Say Y here to include support for ESS AudioDrive ES688 or ES1688 chips. Also, this module support cards with ES968 PnP chip.  To compile this driver as a module, choose M here: the module will be called snd-es1688.
PPP_MULTILINK;PPP multilink is a protocol (defined in RFC 1990) which allows you to combine several (logical or physical) lines into one logical PPP connection, so that you can utilize your full bandwidth.  This has to be supported at the other end as well and you need a version of the pppd daemon which understands the multilink protocol.  If unsure, say N.
CALGARY_IOMMU;Support for hardware IOMMUs in IBM's xSeries x366 and x460 systems. Needed to run systems with more than 3GB of memory properly with 32-bit PCI devices that do not support DAC (Double Address Cycle). Calgary also supports bus level isolation, where all DMAs pass through the IOMMU.  This prevents them from going anywhere except their intended destination. This catches hard-to-find kernel bugs and mis-behaving drivers and devices that do not use the DMA-API properly to set up their DMA buffers.  The IOMMU can be turned off at boot time with the iommu=off parameter. Normally the kernel will make the right choice by itself. If unsure, say Y.
BRIDGE_EBT_LOG;This option adds the log watcher, that you can use in any rule in any ebtables table. It records info about the frame header to the syslog.  To compile it as a module, choose M here.  If unsure, say N.
MTD_IMPA7;This enables access to the NOR Flash on the impA7 board of implementa GmbH. If you have such a board, say 'Y' here.
BLK_DEV_THROTTLING;Block layer bio throttling support. It can be used to limit the IO rate to a device. IO rate policies are per cgroup and one needs to mount and use blkio cgroup controller for creating cgroups and specifying per device IO rate policies.  See Documentation/cgroups/blkio-controller.txt for more information.
AHCI_XGENE;This option enables support for APM X-Gene SoC SATA host controller.
WINBOND_FIR;Say Y here if you want to build IrDA support for the Winbond W83977AF super-io chipset.  This driver should be used for the IrDA chipset in the Corel NetWinder.  The driver supports SIR, MIR and FIR (4Mbps) speeds.  To compile it as a module, choose M here: the module will be called w83977af_ir.
BE2ISCSI;This driver implements the iSCSI functionality for Emulex 10Gbps Storage adapter - BladeEngine 2.
SND_EMU10K1;Say Y to include support for Sound Blaster PCI 512, Live!, Audigy and E-mu APS (partially supported) soundcards.  The confusing multitude of mixer controls is documented in <file:Documentation/sound/alsa/SB-Live-mixer.txt> and <file:Documentation/sound/alsa/Audigy-mixer.txt>.  To compile this driver as a module, choose M here: the module will be called snd-emu10k1.
MISC_FILESYSTEMS;Say Y here to get to see options for various miscellaneous filesystems, such as filesystems that came from other operating systems.  This option alone does not add any kernel code.  If you say N, all options in this submenu will be skipped and disabled. if unsure, say Y here.
LOONGSON2_CPUFREQ;This option adds a CPUFreq driver for loongson processors which support software configurable cpu frequency.  Loongson2F and it's successors support this feature.  For details, take a look at <file:Documentation/cpu-freq/>.  If in doubt, say N.
NLS_ISO8859_5;If you want to display filenames with native language characters from the Microsoft FAT file system family or from JOLIET CD-ROMs correctly on the screen, you need to include the appropriate input/output character sets. Say Y here for ISO8859-5, a Cyrillic character set with which you can type Bulgarian, Belarusian, Macedonian, Russian, Serbian, and Ukrainian. Note that the charset KOI8-R is preferred in Russia.
CAN_BFIN;Driver for the Analog Devices Blackfin on-chip CAN controllers  To compile this driver as a module, choose M here: the module will be called bfin_can.
POSIX_MQUEUE;POSIX variant of message queues is a part of IPC. In POSIX message queues every message has a priority which decides about succession of receiving it by a process. If you want to compile and run programs written e.g. for Solaris with use of its POSIX message queues (functions mq_*) say Y here.  POSIX message queues are visible as a filesystem called 'mqueue' and can be mounted somewhere if you want to do filesystem operations on message queues.  If unsure, say Y.
NSPIRE_TIMER;Enables support for the Nspire timer.
HDLC_CISCO;Generic HDLC driver supporting Cisco HDLC over WAN connections.  If unsure, say N.
USB_SERIAL_F8153X;Say Y here if you want to use the Fintek F81532/534 Multi-Ports USB to serial adapter.  To compile this driver as a module, choose M here: the module will be called f81534.
SUNDANCE;This driver is for the Sundance Alta chip. More specific information and updates are available from <http://www.scyld.com/network/sundance.html>.
RADIO_SF16FMI;Choose Y here if you have one of these FM radio cards.  To compile this driver as a module, choose M here: the module will be called radio-sf16fmi.
X86_MCE_INTEL;Additional support for intel specific MCE features such as the thermal monitor.
CAN_RCAR;Say Y here if you want to use CAN controller found on Renesas R-Car SoCs.  To compile this driver as a module, choose M here: the module will be called rcar_can.
LSI_ET1011C_PHY;Supports the LSI ET1011C PHY.
SERIAL_MESON;This enables the driver for the on-chip UARTs of the Amlogic MesonX processors.
SND_HDA_CODEC_CIRRUS;Say Y or M here to include Cirrus Logic codec support in snd-hda-intel driver, such as CS4206.
MTK_PMIC_WRAP;Say yes here to add support for MediaTek PMIC Wrapper found on different MediaTek SoCs. The PMIC wrapper is a proprietary hardware to connect the PMIC.
MDIO_THUNDER;This driver supports the MDIO interfaces found on Cavium ThunderX SoCs when the MDIO bus device appears as a PCI device.
ATM_NICSTAR;The NICStAR chipset family is used in a large number of ATM NICs for 25 and for 155 Mbps, including IDT cards and the Fore ForeRunnerLE series. Say Y if you have one of those.  To compile this driver as a module, choose M here: the module will be called nicstar.
ATH10K_DFS_CERTIFIED;This option enables DFS support for initiating radiation on ath10k.
BLK_DEV_IDEPNP;If you have a PnP (Plug and Play) compatible EIDE card and would like the kernel to automatically detect and activate it, say Y here.
VMXNET3;This driver supports VMware's vmxnet3 virtual ethernet NIC. To compile this driver as a module, choose M here: the module will be called vmxnet3.
NFT_QUOTA;This option adds the quota expression that you can use to match enforce bytes quotas.
SENSORS_STTS751;If you say yes here you get support for STTS751 temperature sensor chips.  This driver can also be built as a module.  If so, the module will be called stts751.
UX500_WATCHDOG;Say Y here to include Watchdog timer support for the watchdog existing in the prcmu of ST-Ericsson Ux500 series platforms.  To compile this driver as a module, choose M here: the module will be called ux500_wdt.
PCF50633_GPIO;Say yes here if you want to include support GPIO for pins on the PCF50633 chip.
CRYPTO_GHASH_CLMUL_NI_INTEL;GHASH is message digest algorithm for GCM (Galois/Counter Mode). The implementation is accelerated by CLMUL-NI of Intel.
USB_SERIAL_KEYSPAN_USA28X;Say Y here to include firmware for the USA-28X converter. Be sure you have a USA-28X, there are also 28XA and 28XB models, the label underneath has the actual part number.
QCOM_SPMI_VADC;This is the IIO Voltage ADC driver for Qualcomm QPNP VADC Chip.  The driver supports multiple channels read. The VADC is a 15-bit sigma-delta ADC. Some of the channels are internally used for calibration.  To compile this driver as a module, choose M here: the module will be called qcom-spmi-vadc.
PCI_ENDPOINT_TEST;Enable this configuration option to enable the host side test driver for PCI Endpoint.
DRM_UDL;This is a KMS driver for the USB displaylink video adapters. Say M/Y to add support for these devices via drm/kms interfaces.
PREEMPT_TRACER;This option measures the time spent in preemption-off critical sections, with microsecond accuracy.  The default measurement method is a maximum search, which is disabled by default and can be runtime (re-)started via:      echo 0 > /sys/kernel/debug/tracing/tracing_max_latency  (Note that kernel size and overhead increase with this option enabled. This option and the irqs-off timing option can be used together or separately.)
DVB_USB_AF9005;Say Y here to support the Afatech AF9005 based DVB-T USB1.1 receiver and the TerraTec Cinergy T USB XE (Rev.1)
NET_SCH_INGRESS;Say Y here if you want to use classifiers for incoming and/or outgoing packets. This qdisc doesn't do anything else besides running classifiers, which can also have actions attached to them. In case of outgoing packets, classifiers that this qdisc holds are executed in the transmit path before real enqueuing to an egress qdisc happens.  If unsure, say Y.  To compile this code as a module, choose M here: the module will be called sch_ingress with alias of sch_clsact.
FB_S3_DDC;Say Y here if you want DDC support for your S3 graphics card.
USB_STORAGE_JUMPSHOT;Say Y here to include additional code to support the Lexar Jumpshot USB CompactFlash reader.  If this driver is compiled as a module, it will be named ums-jumpshot.
VIDEO_STI_HVA_DEBUGFS;Select this to see information about the internal state and the last operation of STMicroelectronics HVA multi-format video encoder in debugfs.  Choose N unless you know you need this.
USB_GSPCA_STK1135;Say Y here if you want support for cameras based on the STK1135 chip.  To compile this driver as a module, choose M here: the module will be called gspca_stk1135.
SND_SOC_TEGRA20_I2S;Say Y or M if you want to add support for codecs attached to the Tegra20 I2S interface. You will also need to select the individual machine drivers to support below.
PIKA_WDT;This enables the watchdog in the PIKA FPGA. Currently used on the Warp platform.
FB_GBE_MEM;This is the amount of memory reserved for the framebuffer, which can be any value between 1MB and 8MB.
DEFAULT_HOSTNAME;This option determines the default system hostname before userspace calls sethostname(2). The kernel traditionally uses (none) here, but you may wish to use a different default here to make a minimal system more usable with less configuration.
IXGBEVF;This driver supports Intel(R) PCI Express virtual functions for the Intel(R) ixgbe driver.  For more information on how to identify your adapter, go to the Adapter & Driver ID Guide that can be located at:  <http://support.intel.com>  More specific information on configuring the driver is in <file:Documentation/networking/ixgbevf.txt>.  To compile this driver as a module, choose M here. The module will be called ixgbevf.  MSI-X interrupt support is required for this driver to work correctly.
PCMCIA_FDOMAIN;Say Y here if you intend to attach this type of PCMCIA SCSI host adapter to your computer.  To compile this driver as a module, choose M here: the module will be called fdomain_cs.
SND_SEQUENCER_OSS;Say Y here to enable OSS sequencer emulation (both /dev/sequencer and /dev/music interfaces).  Many programs still use the OSS API, so say Y.  To compile this driver as a module, choose M here: the module will be called snd-seq-oss.
FB_3DFX;This driver supports graphics boards with the 3Dfx Banshee, Voodoo3 or VSA-100 (aka Voodoo4/5) chips. Say Y if you have such a graphics board.  To compile this driver as a module, choose M here: the module will be called tdfxfb.
IRDA_DEBUG;Say Y here if you want the IrDA subsystem to write debug information to your syslog. You can change the debug level in /proc/sys/net/irda/debug . When this option is enabled, the IrDA also perform many extra internal verifications which will usually prevent the kernel to crash in case of bugs.  If unsure, say Y (since it makes it easier to find the bugs).
RTC_DRV_S5M;If you say yes here you will get support for the RTC of Samsung S2MPS14 and S5M PMIC series.  This driver can also be built as a module. If so, the module will be called rtc-s5m.
I2C_PCA_ISA;This driver supports ISA boards using the Philips PCA9564/PCA9665 parallel bus to I2C bus controller.  This driver can also be built as a module.  If so, the module will be called i2c-pca-isa.  This device is almost undetectable and using this driver on a system which doesn't have this device will result in long delays when I2C/SMBus chip drivers are loaded (e.g. at boot time).  If unsure, say N.
MFD_STW481X;Select this option to enable the STw481x chip driver used in various ST Microelectronics and ST-Ericsson embedded Nomadik series.
DMARD06;Say yes here to build support for the Domintech low-g tri-axial digital accelerometers: DMARD05, DMARD06, DMARD07.  To compile this driver as a module, choose M here: the module will be called dmard06.
IR_LIRC_CODEC;Enable this option to pass raw IR to and from userspace via the LIRC interface.
HNS_MDIO;This selects the HNS MDIO support. It is needed by HNS_DSAF to access the PHY
SENSORS_ISL29018;If you say yes here you get support for ambient light sensing and proximity infrared sensing from Intersil ISL29018. This driver will provide the measurements of ambient light intensity in lux, proximity infrared sensing and normal infrared sensing. Data from sensor is accessible via sysfs.
I2C_RCAR;If you say yes to this option, support will be included for the R-Car I2C controller.  This driver can also be built as a module.  If so, the module will be called i2c-rcar.
EXOFS_DEBUG;This option enables EXOFS debug prints.
BLK_DEV_SGIIOC4;This driver adds PIO & MultiMode DMA-2 support for the SGI IOC4 chipset, which has one channel and can support two devices. Please say Y here if you have an Altix System from SGI.
ELF_CORE;Enable support for generating core dumps. Disabling saves about 4k.
ISDN_DRV_LOOP;This driver provides a virtual ISDN card. Its primary purpose is testing of linklevel features or configuration without getting charged by your service-provider for lots of phone calls. You need will need the loopctrl utility from the latest isdn4k-utils package to set up this driver.
PATA_WINBOND_VLB;Support for the Winbond W83759A controller on Vesa Local Bus systems.
APDS9960;Say Y here to build I2C interface support for the Avago APDS9960 gesture/RGB/ALS/proximity sensor.  To compile this driver as a module, choose M here: the module will be called apds9960
MSNDPIN_MPU_IRQ;Interrupt request number for the Kurzweil daughterboard synthesizer on MultiSound Pinnacle and Fiji sound cards.
LEDS_CLEVO_MAIL;This driver makes the mail LED accessible from userspace programs through the leds subsystem. This LED have three known mode: off, blink at 0.5Hz and blink at 1Hz.  The driver supports two kinds of interface: using ledtrig-timer or through /sys/class/leds/clevo::mail/brightness. As this LED cannot change it's brightness it blinks instead. The brightness value 0 means off, 1..127 means blink at 0.5Hz and 128..255 means blink at 1Hz.  This module can drive the mail LED for the following notebooks:        Clevo D400P       Clevo D410J       Clevo D410V       Clevo D400V/D470V (not tested, but might work)       Clevo M540N       Clevo M5x0N (not tested, but might work)       Positivo Mobile (Clevo M5x0V)  If your model is not listed here you can try the nodetect module parameter.  To compile this driver as a module, choose M here: the module will be called leds-clevo-mail.
USB_HIDDEV;Say Y here if you want to support HID devices (from the USB specification standpoint) that aren't strictly user interface devices, like monitor controls and Uninterruptable Power Supplies.  This module supports these devices separately using a separate event interface on /dev/usb/hiddevX (char 180:96 to 180:111).  If unsure, say Y.
COH901327_WATCHDOG;Say Y here to include Watchdog timer support for the watchdog embedded into the ST-Ericsson U300 series platforms. This watchdog is used to reset the system and thus cannot be compiled as a module.
BLK_DEV_TRM290;This driver adds support for bus master DMA transfers using the Tekram TRM290 PCI IDE chip. Volunteers are needed for further tweaking and development. Please read the comments at the top of <file:drivers/ide/trm290.c>.
KEYBOARD_TWL4030;Say Y here if your board use the keypad controller on TWL4030 family chips.  It's safe to say enable this even on boards that don't use the keypad controller.  To compile this driver as a module, choose M here: the module will be called twl4030_keypad.
REGULATOR_LP8788;This driver supports LP8788 voltage regulator chip.
NFT_MASQ;This option adds the masquerade expression that you can use to perform NAT in the masquerade flavour.
